treatment,outcome,treatment_descr,outcome_descr,treated_descr,n_events,time,leadtime,interval,n.risk,n.event,n.censor,sumerand,surv,surv.ll,surv.ul,se.surv_greenwood,haz_km,cml.haz_km,se.haz_km,haz_ac,cml.haz_ac,se.haz_ac,llsurv,se.llsurv
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,68,69,1,63997,0,9798,0,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,0,7.641369021364572e-5,NaN,0,7.641386956605955e-5,NaN,-9.479346339445208,0.22809502983182578
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,69,70,1,54199,0,6463,0,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,0,7.641369021364572e-5,NaN,0,7.641386956605955e-5,NaN,-9.479346339445208,0.22809502983182578
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,70,NA,NA,47736,0,47736,0,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,NA,NA,NA,NA,7.641386956605955e-5,NA,-9.479346339445208,0.22809502983182578
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,0,1,1,NA,NA,NA,0,1,1,1,0,0,0,0,0,0,0,NA,NA
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,1,2,1,1262057,1281,66431,8.050673737275042e-10,0.9989873634366888,0.99893031348946,0.9990396592216486,2.8344909611436145e-5,0.0010150096231786678,0.0010150096231786678,2.8344909611436145e-5,0.0010429888918833318,0.0010155250942811983,2.9141040814607093e-5,-6.892349465992433,0.027939939011947315
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,2,3,1,1194345,1212,122261,8.505188951553587e-10,0.9979747268733776,0.9978939061148036,0.9980507934696827,4.060634806046808e-5,0.0010147821609333986,0.0020297917841120665,2.9134062336042946e-5,0.0010700961541432895,0.002030822495232078,3.073770450060545e-5,-6.199314397922604,0.020035673345633203
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,3,4,1,1070872,1099,107850,9.593310398957458e-10,0.9969478278232593,0.9968479904156089,0.9970476652309097,5.098014591510381e-5,0.0010262664445423917,0.003056058228654458,3.094128296910422e-5,0.0010812698771887968,0.003057615911755383,3.261633766679636e-5,-5.790119780490176,0.016724226863806996
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,4,5,1,961923,990,88479,1.0710303496417374e-9,0.99592568293541,0.9958020747164142,0.9960397828298676,6.046436206611034e-5,0.0010291884069722837,0.004085246635626742,3.2692918194452624e-5,0.001079385535252568,0.004087334296778951,3.4305119245207415e-5,-5.499862282594817,0.014853692278492455
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,5,6,1,872454,870,90973,1.1441091670520082e-9,0.9949320630211751,0.9947941923153721,0.995065179564709,6.914610548963445e-5,9.971872442558576e-4,0.0050824338798826,3.379095326561811e-5,0.0010525901885285818,0.005085019063010826,3.5686144613237336e-5,-5.281456500617288,0.013667325408245704
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,6,7,1,780611,764,77112,1.255016067361543e-9,0.9939574597560165,0.9938005724011372,0.9941048387863575,7.753525788741601e-5,9.787205150836972e-4,0.006061154394966297,3.539153358629629e-5,0.0010301035631605842,0.0060642188377508415,3.726783401303633e-5,-5.1053495432736256,0.012863466722107598
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,7,8,1,702735,632,69973,1.2809278413336122e-9,0.9930636772494319,0.9928925274077455,0.9932253187665802,8.522979945689654e-5,8.99343280183853e-4,0.00696049767515015,3.575786472482004e-5,9.469122345705371e-4,0.0069639667697346105,3.766614206275041e-5,-4.967006028808629,0.012324212805637925
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,8,9,1,632130,589,60744,1.4753917222967518e-9,0.9921366156069639,0.9919512032784703,0.9923172737731885,9.328913595101257e-5,9.317703636910129e-4,0.007892268038841162,3.83750381193637e-5,9.792780443036028e-4,0.007896171501272522,4.03504440249193e-5,-4.841377257067516,0.011908135339894866
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,9,10,1,570797,529,54230,1.625155746621258e-9,0.9912190622890341,0.9910146333114642,0.9914139829420658,1.0140743449437687e-4,9.267743173142116e-4,0.008819042356155373,4.0275859236887854e-5,9.734688338156206e-4,0.008823375539427754,4.2324726891442264e-5,-4.730350767959011,0.011594899132788031
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,10,11,1,516038,452,46648,1.698852349858239e-9,0.9903490505937949,0.9901351132916869,0.9905629878959029,1.092322038425496e-4,8.7590448765401e-4,0.009694946843809385,4.1181034329388674e-5,9.177888598300872e-4,0.0096996638555652,4.3169152115238374e-5,-4.635664048138709,0.011371205875943882
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,11,12,1,468938,453,40882,2.0619925174995433e-9,0.9893934639777126,0.9891605100265283,0.9896216637666277,1.1801315414595015e-4,9.660125645607735e-4,0.010660959408370158,4.536530194267881e-5,0.001010550549277724,0.010666143310969241,4.747980055989167e-5,-4.540680730650861,0.011182920835817347
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,12,13,1,427603,445,47055,2.436299763530302e-9,0.988361810765325,0.9881098401650645,0.9886090272033166,1.275854587524014e-4,0.0010406849343900769,0.011701644342760234,4.930752033092973e-5,0.0011018860823121285,0.011707370133915072,5.223440189414393e-5,-4.447536709522867,0.011026210436562002
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,13,14,1,380103,397,40629,2.7506906400489522e-9,0.9873301575529376,0.9870591703036008,0.9875963906400054,1.3756993054004195e-4,0.0010444537401704274,0.012746098082930661,5.239224849611057e-5,0.001104035151144359,0.012752369695983508,5.540992744343737e-5,-4.362038166138745,0.01092624431295958
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,14,15,1,339077,357,39624,3.108343765794087e-9,0.9862937501782811,0.985998992117599,0.9865789999144251,1.480180619359285e-4,0.001052858200349773,0.013798956283280435,5.5693823005597324e-5,0.0011188188782665514,0.013805782540870504,5.921416503452059e-5,-4.28266774988455,0.010870498495886272
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,15,16,1,299096,290,34030,3.244875804335361e-9,0.9853334093999296,0.9850196346901713,0.985642429947419,1.581684812145384e-4,9.695883595902319e-4,0.014768544642870666,5.6908579908761166e-5,0.0010286022359684468,0.014775841255312564,6.0401595091587756e-5,-4.2147617795570564,0.01086387585461439
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,16,17,1,264776,251,30526,3.5836730562586384e-9,0.9844015935951926,0.984068802236358,0.9847296307917582,1.6864929639842508e-4,9.479711152068163e-4,0.015716515758077483,5.9807038378742125e-5,0.0010064658413112125,0.015724261979303586,6.352755255050855e-5,-4.152550410450686,0.010895401102310014
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,17,18,1,233999,236,24981,4.31441810121952e-9,0.9834079736809577,0.9830514115107777,0.9837597816888686,1.8043741540511954e-4,0.0010085513185953787,0.016725067076672862,6.561798431536227e-5,0.0010659897330734607,0.01673332222799689,6.939001137650478e-5,-4.0903532046183075,0.01096507516078568
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,18,19,1,208782,210,22011,4.822477783452484e-9,0.9824191079289919,0.9820387749474665,0.9827946867482481,1.9273447485478184e-4,0.0010058338362502514,0.017730900912923113,6.937421307447862e-5,0.001062368626736783,0.017739662254557656,7.331038972117496e-5,-4.031952340920179,0.011059062061052302
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,19,20,1,186561,185,23009,5.320603315590567e-9,0.9814445046638332,0.9810356467086935,0.9818438542944348,2.0542128635743132e-4,9.916327635465076e-4,0.01872253367646962,7.287013365151557e-5,0.0010573603712763769,0.01873178701115081,7.773866971440514e-5,-3.9775333580462826,0.011173811617345918
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,20,21,1,163367,166,22831,6.226169484684617e-9,0.9804461305873292,0.9800135018208441,0.9808740051915452,2.193108319076141e-4,0.0010161170860700142,0.019738650762539636,7.882590233405846e-5,0.0010930508960054258,0.019748420694165443,8.483719008582318e-5,-3.924681755684748,0.011326724626826252
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,21,22,1,140370,145,19626,7.366619760350396e-9,0.979433494024018,0.9789675861216495,0.9798898936018484,2.346585504095881e-4,0.0010329842558951343,0.02077163501843477,8.574035465570737e-5,0.001111243097839207,0.0207819388459994,9.228370204951451e-5,-3.873670994198712,0.011528579595541351
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,22,23,1,120599,141,17025,9.705988173600899e-9,0.978287740917173,0.977788553878921,0.9787821737931559,2.5342657880391523e-4,0.001169163923415617,0.021940798941850387,9.840378884330911e-5,0.0012587487501785459,0.02195178677474982,1.0600574681520827e-4,-3.8189067407352066,0.011800918880201926
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,23,24,1,103433,93,14221,8.700723552731982e-9,0.9774082208973957,0.9768757547232603,0.977931178746993,2.691126463601274e-4,8.991327719393231e-4,0.02283993171378971,9.319380009083755e-5,9.659728281191574e-4,0.022851324009021692,1.001667044349303e-4,-3.7787462198185398,0.012048887312902995
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,24,25,1,89119,89,11670,1.1217170692355675e-8,0.976433617632237,0.9758631181599491,0.9769898546177178,2.880480874880583e-4,9.986647067404257e-4,0.023838596420530135,1.0580537554694499e-4,0.0010692039236179938,0.023850487713608988,1.1333537303736936e-4,-3.735950612648945,0.0123687515789237
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,25,26,1,77360,67,9012,1.120516297518203e-8,0.9755873767483432,0.9749835981401718,0.9761816470319765,3.0576585653514256e-4,8.660806618407446e-4,0.02470467708237088,1.0576276391148059e-4,9.200705845194691e-4,0.024716943639994708,1.1240450018510159e-4,-3.700266293195388,0.012680274438482011
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,26,27,1,68281,72,9760,1.5459339725085947e-8,0.9745604776982248,0.9739091574673627,0.9751975354422797,3.286006471795063e-4,0.0010544661033083874,0.02575914318567927,1.2420448548610232e-4,0.0011362739682790183,0.02577196608381387,1.3391114976407258e-4,-3.6584679637156916,0.013083185104765891
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,27,28,1,58449,70,10066,2.051465904107249e-8,0.9733909537800345,0.9726825836019435,0.974080307309049,3.5659123059368956e-4,0.0011976252801587709,0.026956768465838037,1.4305785793452446e-4,0.0013113280005994643,0.026970309090230394,1.5673364056423777e-4,-3.6130186813759475,0.013583065389442917
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,28,29,1,48313,42,8000,1.800938940355991e-8,0.9725447128961406,0.9717935552576281,0.9732816080478459,3.7943425001424244e-4,8.693312358992403e-4,0.02782609970173728,1.3408240288875423e-4,9.48252506095909e-4,0.02784001841366662,1.463185218546574e-4,-3.581280782105698,0.01401386012934498
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,29,30,1,40271,34,6644,2.098267770906906e-8,0.9717269969858612,0.9709235435623889,0.9725066795979881,4.044009701275605e-4,8.442800029798118e-4,0.02867037970471709,1.447316902247303e-4,9.206108523773422e-4,0.02868465502173864,1.5788344192329306e-4,-3.551392967434693,0.014508420856021364
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,30,31,1,33593,33,5669,2.9271380002226045e-8,0.9707714103697788,0.9699013986745396,0.9716128970914035,4.368112661959904e-4,9.82347512874706e-4,0.029652727217591796,1.7092073869081774e-4,0.0010734500032528788,0.02966748535415494,1.8686363343663987e-4,-3.517703602091405,0.01516692431785187
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,31,32,1,27891,37,5238,4.7626653540452024e-8,0.9694830323948617,0.9685179374542412,0.9704196023618679,4.848320403532365e-4,0.0013265928077157505,0.030979320025307545,2.1794580749365442e-4,0.0014651434454630052,0.030994958865085367,2.4086803405889442e-4,-3.473930704975921,0.0161347108918482
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,32,33,1,22616,23,2995,4.501301862610529e-8,0.968498920805165,0.9674482509437012,0.9695115573684762,5.261232067475562e-4,0.0010169791298195968,0.031996299155127146,2.119469522773061e-4,0.0010896858861988914,0.03201245546905019,2.2721518034217003e-4,-3.441630218506264,0.01696958821804875
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,33,34,1,19598,20,3595,5.212546210916237e-8,0.9675100550531991,0.9663738102708922,0.9686082665373534,5.701174752674787e-4,0.001020512297173181,0.03301681145230032,2.2807701998409655e-4,0.001124195497597032,0.03303348884343825,2.5137771555072496e-4,-3.4102334186531884,0.017838411203184863
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,34,35,1,15983,15,3726,5.877361931521179e-8,0.9666020100598074,0.9653706820321192,0.967785796464805,6.159034280119664e-4,9.384971532253019e-4,0.033955308605525626,2.4220518849280302e-4,0.0010628875110717448,0.03397242666084647,2.7443633652997416e-4,-3.3822060639519513,0.01875599416573832
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,35,36,1,12242,9,3436,6.009760411819767e-8,0.9658888857194474,0.9645719827709159,0.9671582470452882,6.59429194939254e-4,7.351739911779121e-4,0.034690482596703535,2.449679003641886e-4,8.555539711963497e-4,0.034707871024945325,2.851846309720294e-4,-3.360788787061448,0.019670419985877652
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,36,37,1,8797,8,2239,1.0347035295664529e-7,0.9650093656996701,0.9635545920453357,0.9664118435690447,7.282941240318459e-4,9.094009321359554e-4,0.03559988352883949,3.213755536079451e-4,0.0010425490323841794,0.03561768571297462,3.6859669518029365e-4,-3.334912974792998,0.021188961553869665
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,37,38,1,6550,8,1605,1.8669734726406706e-7,0.9638350876192107,0.962152114175961,0.9654419944661551,8.381846802549693e-4,0.0012213740458015267,0.03682125757464102,4.3155714706391953e-4,0.0013928789065900584,0.03683980624394304,4.924569406830427e-4,-3.301176327002373,0.023605962127145563
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,38,39,1,4937,4,1013,1.6424257626634823e-7,0.9630506508448147,0.9611965275598787,0.9648191992089075,9.239830948551955e-4,8.102086287218959e-4,0.03763146620336292,4.0494017160122694e-4,9.032403748447555e-4,0.03765034326906774,4.516201413659695e-4,-3.2794132074054803,0.02548275751457844
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,39,40,1,3920,3,599,1.9538067971635934e-7,0.9623137556931093,0.9602694659174107,0.9642582080611576,0.001016548036806372,7.653061224489796e-4,0.038396772325811894,4.4168058830874093e-4,8.289582757667864e-4,0.0384159423877446,4.7859924255092766e-4,-3.2592827391986425,0.027497945467830725
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,40,41,1,3318,4,797,3.637735393310132e-7,0.9611537400994571,0.958795675614,0.9633834422036494,0.0011691616589620069,0.0012055455093429777,0.039602317835154874,6.024093101074411e-4,0.0013710368466152527,0.0396222151516262,6.855182622328828e-4,-3.2283653293395966,0.030700363830162853
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,41,42,1,2517,3,696,4.74103068110595e-7,0.960007986992612,0.957293360336975,0.9625562179688317,0.0013418726046404326,0.0011918951132300357,0.04079421294838491,6.877307462720681e-4,0.001384083044982699,0.04081482113674927,7.991005272482902e-4,-3.1987100003804874,0.03424672453370406
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,42,43,1,1818,1,538,3.027270255919373e-7,0.9594802749807456,0.9565564651852697,0.962213918285459,0.0014412952978938892,5.5005500550055e-4,0.04134426795388546,5.499037044371732e-4,6.457862447529867e-4,0.04136502747800225,6.457862110881591e-4,-3.1853195020587597,0.03631485009830787
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,43,44,1,1279,2,448,1.2245275313586195e-6,0.9579827138659897,0.9543315172433465,0.9613439065902197,0.0017873492254949273,0.001563721657544957,0.042907989611430414,0.0011048533319687182,0.0018975332068311196,0.04292997302430565,0.0013417579941793908,-3.1481850251105135,0.04346033316396317
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,44,45,1,829,2,245,2.9172251937402183e-6,0.9556674368409542,0.9506755664584344,0.9601696285097603,0.0024173380601997287,0.0024125452352231603,0.045320534846653576,0.0017038680399611116,0.002834868887313962,0.04534543313590934,0.0020045530002972657,-3.093445810117876,0.05578238858879986
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,45,46,1,582,2,176,5.924872615238773e-6,0.9523870648752983,0.9453746755284251,0.9585151800401251,0.003343275400500477,0.003436426116838488,0.048756960963492066,0.002425741496577179,0.004056795131845842,0.048787777326882074,0.002868581446353561,-3.0202754621076076,0.07195307890641846
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,46,47,1,404,1,113,6.142053411296465e-6,0.9500290003898413,0.9413716708978711,0.957435985205047,0.004082368130049542,0.0024752475247524753,0.05123220848824454,0.0024721822015644165,0.002881844380403458,0.05126609334134918,0.0028818413886774696,-2.9707256938398863,0.08381978112541588
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,47,48,1,290,0,189,0,0.9500290003898413,0.9413716708978711,0.957435985205047,0.004082368130049542,0,0.05123220848824454,NaN,0,0.05126609334134918,NaN,-2.9707256938398863,0.08381978112541588
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Unboosted,12336,48,NA,NA,101,0,101,0,0.9500290003898413,0.9413716708978711,0.957435985205047,0.004082368130049542,NA,NA,NA,NA,0.05126609334134918,NA,-2.9707256938398863,0.08381978112541588
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,0,1,1,NA,NA,NA,0,1,1,1,0,0,0,0,0,0,0,NA,NA
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,1,2,1,1262057,212,26022,1.3312232062674492e-10,0.9998336043205827,0.9998098335092374,0.9998573751319281,1.153592652017546e-5,1.6797973467125494e-4,1.6797973467125494e-4,1.153592652017546e-5,1.6974394286354828e-4,1.6799384484710985e-4,1.1658061817317545e-5,-8.691583217047018,0.0686802820550847
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,2,3,1,1235823,762,88087,4.992410519828286e-10,0.999215563225604,0.9991680216029134,0.9992678590105638,2.512710931326517e-5,6.165931529029643e-4,7.845728875742193e-4,2.2329925762510792e-5,6.39584488313524e-4,7.847771694845846e-4,2.316970020708981e-5,-7.150110741007083,0.03204328210912566
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,3,4,1,1146974,909,79306,6.915141325406139e-10,0.9984263722889389,0.998355059854903,0.998497684722975,3.632777118534279e-5,7.925201443101588e-4,0.001577093031884378,2.627581566977968e-5,8.212372494785956e-4,0.0015776115239072687,2.7238717877570257e-5,-6.451843269434628,0.02306342656321652
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,4,5,1,1066759,904,62757,7.950674759991501e-10,0.9975801314050451,0.9974898023219329,0.9976704604881574,4.592048892428059e-5,8.474266446310741e-4,0.002424519676515452,2.8173046058876896e-5,8.734902942570429e-4,0.0024253974374811196,2.905185226728191e-5,-6.0217598762766835,0.018979157322093133
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,5,6,1,1003098,868,70529,8.633938726553871e-10,0.996714873872075,0.9966102823021555,0.9968194654419945,5.4431360616691633e-05,8.653192409914086e-4,0.0032898389175068606,2.9358138505090388e-5,8.972508255379499e-4,0.0032910912832843212,3.0454674372373828e-5,-5.716536072157254,0.016593521600230265
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,6,7,1,931701,729,60610,8.404547719995914e-10,0.9959351912599481,0.9958163372032215,0.9960540453166747,6.157737644504641e-5,7.824398599980037e-4,0.004072278777504865,2.8967914593700486e-5,8.090727127741927e-4,0.004073837409116392,2.996565357673894e-5,-5.5031698713709805,0.015177027977285427
